experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,1,3.1,completed,2025-12-10T23:54:48.465814,B,3.2,B,-0.10000000000000009,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,2,3.1,completed,2025-12-10T23:54:59.794808,B,2.0,C,1.1,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,2,3.1,completed,2025-12-10T23:54:59.794808,B,2.0,C,1.1,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,3,3.2,completed,2025-12-10T23:55:10.465426,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,3,3.2,completed,2025-12-10T23:55:10.465426,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,4,1.8,completed,2025-12-10T23:55:21.185440,D,1.8,D,0.0,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,4,1.8,completed,2025-12-10T23:55:21.185440,D,1.8,D,0.0,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,5,1.8,completed,2025-12-10T23:55:32.034546,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,5,1.8,completed,2025-12-10T23:55:32.034546,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,6,2.9,completed,2025-12-10T23:55:42.765153,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,6,2.9,completed,2025-12-10T23:55:42.765153,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,7,3.1,completed,2025-12-10T23:55:53.417256,B,1.8,D,1.3,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 14,7,3.1,completed,2025-12-10T23:55:53.417256,B,1.8,D,1.3,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,1,2.9,completed,2025-12-10T23:56:04.024412,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,1,2.9,completed,2025-12-10T23:56:04.024412,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,2,2.9,completed,2025-12-10T23:56:14.671376,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,2,2.9,completed,2025-12-10T23:56:14.671376,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,3,3.2,completed,2025-12-10T23:56:25.404612,B,1.2,D,2.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,3,3.2,completed,2025-12-10T23:56:25.404612,B,1.2,D,2.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,4,1.8,completed,2025-12-10T23:56:36.544639,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,4,1.8,completed,2025-12-10T23:56:36.544639,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,5,1.8,completed,2025-12-10T23:56:46.635782,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,5,1.8,completed,2025-12-10T23:56:46.635782,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,6,2.9,completed,2025-12-10T23:56:57.678258,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,6,2.9,completed,2025-12-10T23:56:57.678258,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,7,3.2,completed,2025-12-10T23:57:08.025581,B,1.1,D,2.1,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 15,7,3.2,completed,2025-12-10T23:57:08.025581,B,1.1,D,2.1,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,1,3.3,completed,2025-12-10T23:57:18.648006,B,3.2,B,0.09999999999999964,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,1,3.3,completed,2025-12-10T23:57:18.648006,B,3.2,B,0.09999999999999964,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,2,3.3,completed,2025-12-10T23:57:29.059662,B,3.1,B,0.19999999999999973,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,2,3.3,completed,2025-12-10T23:57:29.059662,B,3.1,B,0.19999999999999973,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,3,3.2,completed,2025-12-10T23:57:39.755617,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,3,3.2,completed,2025-12-10T23:57:39.755617,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,4,2.9,completed,2025-12-10T23:57:50.594185,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,4,2.9,completed,2025-12-10T23:57:50.594185,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,5,2.9,completed,2025-12-10T23:58:01.634417,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,5,2.9,completed,2025-12-10T23:58:01.634417,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,6,2.9,completed,2025-12-10T23:58:12.761377,C,3.9,A,-1.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,6,2.9,completed,2025-12-10T23:58:12.761377,C,3.9,A,-1.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,7,3.0,completed,2025-12-10T23:58:23.917697,B,3.0,B,0.0,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 16,7,3.0,completed,2025-12-10T23:58:23.917697,B,3.0,B,0.0,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,1,2.9,completed,2025-12-10T23:47:15.086326,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,1,2.9,completed,2025-12-10T23:47:15.086326,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,2,2.9,completed,2025-12-10T23:47:26.206253,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,2,2.9,completed,2025-12-10T23:47:26.206253,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,3,1.8,completed,2025-12-10T23:47:36.785139,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,3,1.8,completed,2025-12-10T23:47:36.785139,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,4,1.8,completed,2025-12-10T23:47:47.014142,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,4,1.8,completed,2025-12-10T23:47:47.014142,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,5,1.8,completed,2025-12-10T23:47:57.761334,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,5,1.8,completed,2025-12-10T23:47:57.761334,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,6,2.9,completed,2025-12-10T23:48:08.377246,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,6,2.9,completed,2025-12-10T23:48:08.377246,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,7,3.0,completed,2025-12-10T23:48:18.745252,B,2.0,C,1.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 2,7,3.0,completed,2025-12-10T23:48:18.745252,B,2.0,C,1.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,1,2.9,completed,2025-12-10T23:48:29.623676,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,1,2.9,completed,2025-12-10T23:48:29.623676,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,2,2.9,completed,2025-12-10T23:48:40.645746,C,2.7,C,0.19999999999999973,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,2,2.9,completed,2025-12-10T23:48:40.645746,C,2.7,C,0.19999999999999973,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,3,2.4,completed,2025-12-10T23:48:52.135859,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,3,2.4,completed,2025-12-10T23:48:52.135859,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,4,1.8,completed,2025-12-10T23:49:02.356701,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,4,1.8,completed,2025-12-10T23:49:02.356701,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,5,2.7,completed,2025-12-10T23:49:13.635412,C,1.1,D,1.6,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,5,2.7,completed,2025-12-10T23:49:13.635412,C,1.1,D,1.6,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,6,2.9,completed,2025-12-10T23:49:24.366631,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,6,2.9,completed,2025-12-10T23:49:24.366631,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,7,3.2,completed,2025-12-10T23:49:35.307158,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 3,7,3.2,completed,2025-12-10T23:49:35.307158,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,1,2.9,completed,2025-12-10T23:49:46.452772,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,1,2.9,completed,2025-12-10T23:49:46.452772,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,2,2.9,completed,2025-12-10T23:49:57.345397,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,2,2.9,completed,2025-12-10T23:49:57.345397,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,3,2.9,completed,2025-12-10T23:50:08.016225,C,1.1,D,1.7999999999999998,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,3,2.9,completed,2025-12-10T23:50:08.016225,C,1.1,D,1.7999999999999998,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,4,1.8,completed,2025-12-10T23:50:18.475629,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,4,1.8,completed,2025-12-10T23:50:18.475629,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,5,1.8,completed,2025-12-10T23:50:29.307159,D,1.0,D,0.8,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,5,1.8,completed,2025-12-10T23:50:29.307159,D,1.0,D,0.8,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,6,2.3,completed,2025-12-10T23:50:40.573021,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,6,2.3,completed,2025-12-10T23:50:40.573021,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,7,2.4,completed,2025-12-10T23:50:51.763677,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 5,7,2.4,completed,2025-12-10T23:50:51.763677,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,1,2.4,completed,2025-12-10T23:51:02.745641,C,2.0,C,0.3999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,1,2.4,completed,2025-12-10T23:51:02.745641,C,2.0,C,0.3999999999999999,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,2,2.9,completed,2025-12-10T23:51:13.585323,C,1.8,D,1.0999999999999999,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,2,2.9,completed,2025-12-10T23:51:13.585323,C,1.8,D,1.0999999999999999,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,3,3.2,completed,2025-12-10T23:51:24.067087,B,1.2,D,2.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,3,3.2,completed,2025-12-10T23:51:24.067087,B,1.2,D,2.0,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,4,1.8,completed,2025-12-10T23:51:34.468312,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,4,1.8,completed,2025-12-10T23:51:34.468312,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,5,1.8,completed,2025-12-10T23:51:45.259072,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,5,1.8,completed,2025-12-10T23:51:45.259072,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,6,2.9,completed,2025-12-10T23:51:55.915715,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,6,2.9,completed,2025-12-10T23:51:55.915715,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,7,1.8,completed,2025-12-10T23:52:06.354208,D,1.1,D,0.7,True
exp_gemini_lenient_05,gemini,lenient,Mahasiswa 8,7,1.8,completed,2025-12-10T23:52:06.354208,D,1.1,D,0.7,True
